"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"558","dengue_sj",1,6,"glarma",1049,322.718141331651,371492.748134478,88,305,38,1691,248,6.60033222247856,0.68628277215964,0.687642688327412,6.60033222247856
"559","dengue_sj",1,7,"glarma",1049,408.335291826193,1254527.67390318,83,343,32,2386,277,6.84262172996894,0.692075914064425,0.693143215616361,6.84262172996894
"560","dengue_sj",1,8,"glarma",1049,514.074319228068,3239738.41693414,80,377,29,2832,231,6.65960108365715,0.626248556599784,0.627530214142344,6.65960108365715
"561","dengue_sj",1,1,"glarma",1050,179.227831466463,1741.98637247722,150,206,106,269,224,5.36426715686648,0.855210960414521,0.859891849756042,5.36426715686648
"562","dengue_sj",1,2,"glarma",1050,213.944817990459,15824.9129867578,132,262,72,520,246,5.93490142569697,0.708856056057278,0.711501539575661,5.93490142569697
"563","dengue_sj",1,3,"glarma",1050,243.066817341119,53597.1974377422,121,284,59,801,189,5.71736522442808,0.521278502886752,0.524566866485214,5.71736522442808
"564","dengue_sj",1,4,"glarma",1050,282.912528488999,148275.769918112,114,303,52,1137,243,6.23564825265249,0.655804183261572,0.657762542552722,6.23564825265249
"565","dengue_sj",1,5,"glarma",1050,336.236675614377,366429.765642,107,335,46,1530,248,6.42968836291994,0.646498567526573,0.648111520938836,6.42968836291994
"566","dengue_sj",1,6,"glarma",1050,406.703394756433,1120634.80673171,100,348,40,2201,277,6.70992055372455,0.679575161943683,0.680793922890456,6.70992055372455
"567","dengue_sj",1,7,"glarma",1050,642.252591849926,16206196.4942542,94,380,35,3323,231,6.55498572775039,0.612654200979895,0.614077204156211,6.55498572775039
"568","dengue_sj",1,8,"glarma",1050,1495.4047031284,736318710.108317,82,385,29,4002,217,6.53887708697915,0.603039032332851,0.604485143777859,6.53887708697915
"569","dengue_sj",1,1,"glarma",1051,231.254497961295,2870.54671963963,194,266,139,347,246,4.98922087600865,0.625467595028798,0.632278564043683,4.98922087600865
"570","dengue_sj",1,2,"glarma",1051,261.028833204622,29051.3613769928,152,316,80,716,189,5.55895118131489,0.397504700306251,0.401357515490069,5.55895118131489
"571","dengue_sj",1,3,"glarma",1051,300.409849769698,101695.699864279,140,350,67,1031,243,6.06534112307802,0.569644626720621,0.571966592523916,6.06534112307802
"572","dengue_sj",1,4,"glarma",1051,372.363468684328,214679.027528295,134,426,60,1549,248,6.34978405653088,0.540097755785042,0.541844880160669,6.34978405653088
"573","dengue_sj",1,5,"glarma",1051,476.403918031318,2222224.48666561,124,438,52,2351,277,6.54131437824413,0.587473690644024,0.588916281785983,6.54131437824413
"574","dengue_sj",1,6,"glarma",1051,600.916675347685,2237518.82089187,117,502,45,3627,231,6.42993764165839,0.503972403905333,0.505584955292715,6.42993764165839
"575","dengue_sj",1,7,"glarma",1051,830.800219316563,8487049.69850414,105,539,36,4831,217,6.52677687671843,0.503513648529475,0.504977364521591,6.52677687671843
"576","dengue_sj",1,8,"glarma",1051,1014.79288429241,16779042.6474548,100,567,34,7014,237,6.73630422103888,0.535291988200886,0.5364790142467,6.73630422103888
"577","dengue_sj",1,1,"glarma",1052,240.071140474056,3184.52486413436,203,277,145,362,189,5.23872367501461,0.165811645386607,0.171118671391617,5.23872367501461
"578","dengue_sj",1,2,"glarma",1052,275.771162975041,33072.7695434423,163,335,87,706,243,5.78544030581863,0.532378350583727,0.535450308061022,5.78544030581863
"579","dengue_sj",1,3,"glarma",1052,337.075532677055,112426.670170514,151,394,72,1259,248,6.10096350975176,0.524197253999208,0.526437961734524,6.10096350975176
"580","dengue_sj",1,4,"glarma",1052,406.976963402099,291164.987524166,144,437,61,1925,277,6.3734879970063,0.566980799033452,0.568686996655835,6.3734879970063
"581","dengue_sj",1,5,"glarma",1052,502.440964806653,957524.143143401,132,496,53,2564,231,6.34488946926908,0.473120291959444,0.474875988749887,6.34488946926908
"582","dengue_sj",1,6,"glarma",1052,633.377474931867,3304984.99292176,119,526,43,3598,217,6.38354303277287,0.475359306398436,0.477048434105823,6.38354303277287
"583","dengue_sj",1,7,"glarma",1052,795.719746450098,12336469.3150515,112,544,39,4704,237,6.49323292726608,0.509625310533365,0.511138958110194,6.49323292726608
"584","dengue_sj",1,8,"glarma",1052,1033.91877095006,51707829.2124484,105,584,37,5058,229,6.59665501811273,0.501106746020282,0.502471672083282,6.59665501811273
"585","dengue_sj",1,1,"glarma",1053,210.919200618556,2368.04014482954,177,242,126,316,243,5.13899622771698,0.754686831997414,0.760550404449297,5.13899622771698
"586","dengue_sj",1,2,"glarma",1053,256.26526355326,25522.8922775576,156,307,86,675,248,5.78900217925266,0.603149651663494,0.606210686680819,5.78900217925266
"587","dengue_sj",1,3,"glarma",1053,302.032476910695,87269.5220635249,142,362,68,975,277,6.28724583409674,0.624431490760172,0.62629136606467,6.28724583409674
"588","dengue_sj",1,4,"glarma",1053,362.433169268055,269326.675484491,132,392,56,1563,231,6.1426328243757,0.520027733834161,0.522176991379189,6.1426328243757
"589","dengue_sj",1,5,"glarma",1053,425.901976450637,760409.71682117,116,422,46,2074,217,6.27761122818762,0.523374570719333,0.525252451789375,6.27761122818762
"590","dengue_sj",1,6,"glarma",1053,596.72947474883,4735574.50224777,110,444,41,3600,237,6.43904671372407,0.552823449325781,0.554421378564574,6.43904671372407
"591","dengue_sj",1,7,"glarma",1053,712.893067426142,5856177.12976943,106,498,35,4310,229,6.45278469438413,0.524828834342138,0.52640496136208,6.45278469438413
"592","dengue_sj",1,8,"glarma",1053,1011.36854376368,36014363.1050579,95,523,31,5109,194,6.39569538537608,0.484188498325565,0.485857223378672,6.39569538537608
"593","dengue_sj",1,1,"glarma",1054,252.814865384307,3516.72146215427,214,292,153,381,248,4.96959076629666,0.477075191682247,0.484021181668647,4.96959076629666
"594","dengue_sj",1,2,"glarma",1054,302.950367692851,50464.6704603282,171,362,89,853,277,5.99269967031131,0.583941402173927,0.586438316272045,5.99269967031131
"595","dengue_sj",1,3,"glarma",1054,358.129787175538,168718.90080711,157,412,75,1313,231,5.97350942463249,0.46697331384749,0.469518607059443,5.97350942463249
"596","dengue_sj",1,4,"glarma",1054,413.261727378212,538386.698252313,134,429,59,1853,217,6.12185939096377,0.472767962340555,0.47496233431249,6.12185939096377
"597","dengue_sj",1,5,"glarma",1054,501.743334519831,1006248.47250922,125,473,50,2981,237,6.40605578662081,0.509618910607406,0.511270436249641,6.40605578662081
"598","dengue_sj",1,6,"glarma",1054,688.054593150751,5440715.71504635,118,551,43,3768,229,6.46449463609961,0.502478918230096,0.504036696535357,6.46449463609961
"599","dengue_sj",1,7,"glarma",1054,934.034695783988,17593243.5278034,112,551,36,5448,194,6.26636898149305,0.452741556776149,0.454640668565325,6.26636898149305
"600","dengue_sj",1,8,"glarma",1054,1882.39308436775,383613150.575518,98,576,32,7938,168,6.23693398343993,0.425594279331356,0.427550122317665,6.23693398343993
"601","dengue_sj",1,1,"glarma",1055,256.725082524397,3470.52135446039,216,294,155,384,277,5.11978737503804,0.651503023576784,0.657480317258526,5.11978737503804
"602","dengue_sj",1,2,"glarma",1055,301.773476281735,38111.8410727327,176,365,97,827,231,5.74130744823184,0.438124180917073,0.441334748795781,5.74130744823184
"603","dengue_sj",1,3,"glarma",1055,331.734206892533,129553.790753903,150,380,71,1211,217,5.93412290338454,0.448180589589019,0.450828133477266,5.93412290338454
"604","dengue_sj",1,4,"glarma",1055,413.619236105778,460120.121034143,141,439,61,1865,237,6.21677907973133,0.504583208608322,0.506578871355455,6.21677907973133
"605","dengue_sj",1,5,"glarma",1055,562.975507139966,2653879.35533244,134,474,52,3057,229,6.28457611023407,0.476630808738561,0.478495656030505,6.28457611023407
"606","dengue_sj",1,6,"glarma",1055,799.100419335885,21625706.2428466,122,511,42,3831,194,6.16346367547545,0.433001242031416,0.435106191799079,6.16346367547545
"607","dengue_sj",1,7,"glarma",1055,987.516551674066,28999598.7412883,108,566,36,5523,168,6.13055929925971,0.401687026538666,0.403862390479632,6.13055929925971
"608","dengue_sj",1,8,"glarma",1055,1351.2447392343,71124004.444276,97,550,30,6996,120,5.876980069414,0.316901176305538,0.319704414395141,5.876980069414
"609","dengue_sj",1,1,"glarma",1056,279.835512435315,4253.9592646992,237,323,170,421,231,5.25397759781816,0.215807930452734,0.221034617790437,5.25397759781816
"610","dengue_sj",1,2,"glarma",1056,314.386118411619,47320.0720971901,179,387,92,842,217,5.77260756659833,0.373089058352591,0.3762006914883,5.77260756659833
"611","dengue_sj",1,3,"glarma",1056,369.47209107065,173692.383225138,162,424,75,1366,237,6.04300952020684,0.454051602096432,0.456426004434705,6.04300952020684
"612","dengue_sj",1,4,"glarma",1056,445.849364547429,613782.908818099,149,469,66,1864,229,6.19087891638617,0.449159455803997,0.451207481722459,6.19087891638617
"613","dengue_sj",1,5,"glarma",1056,516.115355711844,2142619.74896278,135,472,52,2422,194,6.07431428278464,0.401790620504772,0.404091844138656,6.07431428278464
"614","dengue_sj",1,6,"glarma",1056,593.75856339986,3688040.09412479,116,476,43,3396,168,6.05368349220199,0.392555685146306,0.394904877962731,6.05368349220199
"615","dengue_sj",1,7,"glarma",1056,825.192165352698,20428490.187463,106,516,37,4787,120,5.81057412768912,0.293492107500943,0.296487817159584,5.81057412768912
"616","dengue_sj",1,8,"glarma",1056,1724.54046270299,270729352.463878,103,531,32,8416,113,5.83809279508427,0.277727800435496,0.280642196113985,5.83809279508427
"617","dengue_sj",1,1,"glarma",1057,232.048727656943,2957.89843630457,196,268,141,350,217,4.88386544223192,0.396181405075305,0.403749109966904,4.88386544223192
"618","dengue_sj",1,2,"glarma",1057,276.189154216956,29592.4061719477,162,339,88,726,237,5.80357724125059,0.516500247814996,0.519516991614857,5.80357724125059
"619","dengue_sj",1,3,"glarma",1057,325.629910138256,83228.5143940462,153,386,75,1130,229,5.96256819231164,0.475743575560426,0.478316870323132,5.96256819231164
"620","dengue_sj",1,4,"glarma",1057,355.579058785542,200977.82070216,146,403,65,1347,194,5.86306865612301,0.396315938890271,0.399158446497427,5.86306865612301
"621","dengue_sj",1,5,"glarma",1057,407.460593521839,754254.59293566,122,414,52,1870,168,5.9302678241929,0.383850751172631,0.386508521250952,5.9302678241929
"622","dengue_sj",1,6,"glarma",1057,517.962069767683,1452055.00181052,110,430,42,3185,120,5.79117114356178,0.279124029464353,0.282178432400949,5.79117114356178
"623","dengue_sj",1,7,"glarma",1057,649.379014409896,3422894.44830772,105,479,39,4449,113,5.73804983732301,0.273780948867094,0.27700199258058,5.73804983732301
"624","dengue_sj",1,8,"glarma",1057,666.429187164526,3302003.16476998,93,473,31,5201,99,5.7598761499854,0.268171622659018,0.271323124546848,5.7598761499854
"625","dengue_sj",1,1,"glarma",1058,228.145683913255,2789.96992294077,192,262,138,343,237,4.92344583109713,0.581961044284411,0.589235066843449,4.92344583109713
"626","dengue_sj",1,2,"glarma",1058,275.378328945307,32332.0384352998,161,333,87,749,229,5.74144746359766,0.499588229157711,0.502798347539053,5.74144746359766
"627","dengue_sj",1,3,"glarma",1058,307.155956892998,112558.854608968,142,351,70,1049,194,5.78331853127639,0.424320179800585,0.427398662198808,5.78331853127639
"628","dengue_sj",1,4,"glarma",1058,354.017740216748,878466.867259164,123,354,56,1404,168,5.78425883464475,0.403088118209878,0.406163707261258,5.78425883464475
"629","dengue_sj",1,5,"glarma",1058,389.531239896195,1113851.83316788,107,369,44,1762,120,5.66268852298208,0.295395276797684,0.298868443443995,5.66268852298208
"630","dengue_sj",1,6,"glarma",1058,487.962937821578,3995154.28742028,98,403,40,2072,113,5.72762554779232,0.299375067171122,0.302629863595236,5.72762554779232
"631","dengue_sj",1,7,"glarma",1058,591.350854517367,9052861.84234031,83,378,32,3193,99,5.59206801530896,0.310123356855638,0.313850668606793,5.59206801530896
"632","dengue_sj",1,8,"glarma",1058,741.870423164562,16392198.7381725,75,397,27,4511,100,5.69254533630331,0.345299283024413,0.348670284731578,5.69254533630331
"633","dengue_sj",1,1,"glarma",1059,243.188318266289,3219.71819238477,206,280,148,366,229,4.92348341354824,0.407119519664858,0.414393268853436,4.92348341354824
"634","dengue_sj",1,2,"glarma",1059,286.836820359436,30294.2876557913,169,351,91,755,194,5.61275670309078,0.338741910644735,0.342392901419465,5.61275670309078
"635","dengue_sj",1,3,"glarma",1059,309.659901971444,96619.4629059474,141,353,68,1161,168,5.71278179949207,0.341757297320502,0.345060767480128,5.71278179949207
"636","dengue_sj",1,4,"glarma",1059,330.276829469527,219842.156926157,119,363,51,1337,120,5.62194192057375,0.250152544296243,0.253770153470006,5.62194192057375
"637","dengue_sj",1,5,"glarma",1059,402.500232432127,674546.608864793,111,388,47,1914,113,5.55862537054241,0.255774525678002,0.259628596355026,5.55862537054241
"638","dengue_sj",1,6,"glarma",1059,462.777665841683,1294111.0183836,97,389,36,2816,99,5.54076909603475,0.255545246799897,0.25946875492297,5.54076909603475
"639","dengue_sj",1,7,"glarma",1059,524.9431993342,2436280.20430824,88,400,30,3306,100,5.64463526870227,0.292009396102848,0.295545834118399,5.64463526870227
"640","dengue_sj",1,8,"glarma",1059,622.205749569267,4890991.03885742,76,408,25,3805,105,5.67746431860101,0.357795318117708,0.361217543241078,5.67746431860101
"641","dengue_sj",1,1,"glarma",1060,228.39822105429,2846.35656678703,193,263,139,344,194,4.98718155458085,0.251701684123571,0.258526557065983,4.98718155458085
"642","dengue_sj",1,2,"glarma",1060,257.660665490437,31538.3593475203,152,310,82,682,168,5.49167011503282,0.31423498979069,0.318355945743999,5.49167011503282
"643","dengue_sj",1,3,"glarma",1060,271.056206102758,76114.3928518705,130,313,63,936,120,5.50244089347453,0.208398942337651,0.212475750566892,5.50244089347453
"644","dengue_sj",1,4,"glarma",1060,294.543213949905,105279.873188296,118,341,53,1177,113,5.52088436090786,0.226246946258278,0.230249253151059,5.52088436090786
"645","dengue_sj",1,5,"glarma",1060,330.007783788132,394252.587825855,103,336,44,1572,99,5.41070157250102,0.230633092151092,0.235101596282856,5.41070157250102
"646","dengue_sj",1,6,"glarma",1060,391.560849551167,1614587.9693116,95,336,36,1862,100,5.51642720308686,0.268518081118568,0.272538266739376,5.51642720308686
"647","dengue_sj",1,7,"glarma",1060,433.003857318373,2331407.81935772,83,336,30,2377,105,5.56749887673933,0.338560472415861,0.342380495258094,5.56749887673933
"648","dengue_sj",1,8,"glarma",1060,669.695235556633,26873849.7910814,70,326,25,2922,63,5.30181767720457,0.213761241316774,0.21874377035822,5.30181767720457
"649","dengue_sj",1,1,"glarma",1061,196.602869506856,2129.44519317937,166,227,119,296,168,4.82867257726525,0.260586948776193,0.268584078571493,4.82867257726525
"650","dengue_sj",1,2,"glarma",1061,218.177219360369,16596.5276629748,132,265,72,561,120,5.3602471261121,0.188019548645889,0.192719293180356,5.3602471261121
"651","dengue_sj",1,3,"glarma",1061,247.420604438358,56401.0134657073,119,291,60,832,113,5.36919455741266,0.219527564628648,0.224185446084557,5.36919455741266
"652","dengue_sj",1,4,"glarma",1061,254.414888779829,106180.024466323,100,277,46,1100,99,5.35131331943306,0.240849899482781,0.245591818736246,5.35131331943306
"653","dengue_sj",1,5,"glarma",1061,284.430420337055,225353.061698448,88,274,37,1506,100,5.35933160276404,0.306585318827023,0.311289368057566,5.35933160276404
"654","dengue_sj",1,6,"glarma",1061,324.005178277749,603520.629434479,78,270,29,1884,105,5.45764882238395,0.375755299117173,0.380018867493168,5.45764882238395
"655","dengue_sj",1,7,"glarma",1061,403.237015812002,2244448.11294809,69,264,25,2387,63,5.19842839918817,0.212637080095299,0.218162321169514,5.19842839918817
"656","dengue_sj",1,8,"glarma",1061,543.708626108125,10075147.5371276,63,263,21,2568,44,5.12181542688657,0.13638350982754,0.142348693531764,5.12181542688657
"657","dengue_sj",1,1,"glarma",1062,168.573082179333,1585.02532039276,142,195,102,255,120,5.27261417894558,0.0868443931013699,0.0919745749161721,5.27261417894558
"658","dengue_sj",1,2,"glarma",1062,188.645107158558,10162.6694624623,119,232,68,442,113,5.18187079769127,0.211140193738339,0.216757681133883,5.18187079769127
"659","dengue_sj",1,3,"glarma",1062,198.469068686455,27769.580403025,101,237,51,638,99,5.19024159409625,0.236875066088741,0.24244572690231,5.19024159409625
"660","dengue_sj",1,4,"glarma",1062,206.882114686307,60776.4926906051,88,237,42,761,100,5.23746572231847,0.312765964579671,0.318079670773152,5.23746572231847
"661","dengue_sj",1,5,"glarma",1062,202.671479542768,80172.0889046402,74,221,32,907,105,5.35080286226593,0.417131165746253,0.421875506164285,5.35080286226593
"662","dengue_sj",1,6,"glarma",1062,248.427133225692,486480.640444548,66,228,26,1245,63,5.04277738807753,0.228626881517013,0.23508267466968,5.04277738807753
"663","dengue_sj",1,7,"glarma",1062,301.23294459725,1521509.16122578,57,222,21,1555,44,4.97093876509552,0.151915783218845,0.158852416327035,4.97093876509552
"664","dengue_sj",1,8,"glarma",1062,303.383403222947,1782813.82298883,49,217,17,1779,36,4.84746978852472,0.146035104392483,0.153883314472084,4.84746978852472
"665","dengue_sj",1,1,"glarma",1063,138.528966996179,1094.18622621703,117,160,83,210,113,4.59332839302659,0.206495267530414,0.216614389376131,4.59332839302659
"666","dengue_sj",1,2,"glarma",1063,139.992322244075,5097.72134184788,91,170,51,327,99,4.84219523104519,0.309368448939698,0.31725816421903,4.84219523104519
"667","dengue_sj",1,3,"glarma",1063,142.677323130181,10519.2071114773,80,170,42,425,100,4.9473601960272,0.395728839483292,0.402830971925705,4.9473601960272
"668","dengue_sj",1,4,"glarma",1063,138.715038794476,15414.3239124946,67,162,33,491,105,5.13980387200303,0.518483492718182,0.524342331401137,5.13980387200303
"669","dengue_sj",1,5,"glarma",1063,145.791246073802,45204.9913309836,59,154,27,608,63,4.76613444624235,0.279702181009833,0.288215405975963,4.76613444624235
